# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T14:20:26
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-714.85148515	-0.01511125
-714.81848185	-0.01461927
-714.78547855	-0.01427492
-714.75247525	-0.01389999
-714.71947195	-0.01367486
-714.68646865	-0.01341688
-714.65346535	-0.01323470
-714.62046205	-0.01304469
-714.58745875	-0.01288584
-714.55445545	-0.01266733
-714.52145215	-0.01260491
-714.48844884	-0.01245665
-714.45544554	-0.01220535
-714.42244224	-0.01207046
-714.38943894	-0.01191958
-714.35643564	-0.01168218
-714.32343234	-0.01154259
-714.29042904	-0.01137348
-714.25742574	-0.01116465
-714.22442244	-0.01105752
-714.19141914	-0.01084553
-714.15841584	-0.01065264
-714.12541254	-0.01043049
-714.09240924	-0.01017609
-714.05940594	-0.00998122
-714.02640264	-0.00966167
-713.99339934	-0.00926544
-713.96039604	-0.00899897
-713.92739274	-0.00859390
-713.89438944	-0.00819575
-713.86138614	-0.00776811
-713.82838284	-0.00733577
-713.79537954	-0.00691223
-713.76237624	-0.00645725
-713.72937294	-0.00602238
-713.69636964	-0.00559845
-713.66336634	-0.00516135
-713.63036304	-0.00473288
-713.59735974	-0.00439227
-713.56435644	-0.00413551
-713.53135314	-0.00374454
-713.49834983	-0.00363501
-713.46534653	-0.00338789
-713.43234323	-0.00316190
-713.39933993	-0.00300409
-713.36633663	-0.00272525
-713.33333333	-0.00254248
-713.30033003	-0.00225453
-713.26732673	-0.00200068
-713.23432343	-0.00177094
-713.20132013	-0.00154545
-713.16831683	-0.00142687
-713.13531353	-0.00122341
-713.10231023	-0.00122997
-713.06930693	-0.00117686
-713.03630363	-0.00116253
-713.00330033	-0.00132353
-712.97029703	-0.00142534
-712.93729373	-0.00166544
-712.90429043	-0.00199410
-712.87128713	-0.00240127
-712.83828383	-0.00288417
-712.80528053	-0.00343793
-712.77227723	-0.00407731
-712.73927393	-0.00466076
-712.70627063	-0.00527820
-712.67326733	-0.00589858
-712.64026403	-0.00647523
-712.60726073	-0.00711306
-712.57425743	-0.00769911
-712.54125413	-0.00825519
-712.50825083	-0.00882758
-712.47524752	-0.00935028
-712.44224422	-0.00985312
-712.40924092	-0.01028999
-712.37623762	-0.01059382
-712.34323432	-0.01091388
-712.31023102	-0.01122118
-712.27722772	-0.01133143
-712.24422442	-0.01141535
-712.21122112	-0.01150624
-712.17821782	-0.01131213
-712.14521452	-0.01115708
-712.11221122	-0.01094587
-712.07920792	-0.01058232
-712.04620462	-0.01025900
-712.01320132	-0.00976463
-711.98019802	-0.00915833
-711.94719472	-0.00856396
-711.91419142	-0.00780423
-711.88118812	-0.00710445
-711.84818482	-0.00627549
-711.81518152	-0.00539451
-711.78217822	-0.00453032
-711.74917492	-0.00373277
-711.71617162	-0.00281972
-711.68316832	-0.00201848
-711.65016502	-0.00119261
-711.61716172	-0.00044816
-711.58415842	0.00025641
-711.55115512	0.00094771
-711.51815182	0.00145052
-711.48514851	0.00191152
-711.45214521	0.00242755
-711.41914191	0.00272836
-711.38613861	0.00297621
-711.35313531	0.00321449
-711.32013201	0.00335429
-711.28712871	0.00336363
-711.25412541	0.00341191
-711.22112211	0.00332568
-711.18811881	0.00308835
-711.15511551	0.00292291
-711.12211221	0.00255061
